Serbia,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0",,,,,,,"Sri Lanka,71.57,LKA"
Seychelles,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0",,,,,,,"Sudan,70.03,SDN"
Sí£o Tomí© & Prí_ncipe,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0",,,,,,,"Suriname,5.27,SUR"
Sierra Leone,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0",,,,,,,"Swaziland,3.84,SWZ"
Singapore,35,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35",,,,,,,"Sweden,559.10,SWE"
Sint Maarten,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0",,,,,,,"Switzerland,679.00,CHE"
Slovakia,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0",,,,,,,"Syria,64.70,SYR"
Slovenia,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0",,,,,,,"Taiwan,529.50,TWN"
Solomon Islands,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0",,,,,,,"Tajikistan,9.16,TJK"
Somalia,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0",,,,,,,"Tanzania,36.62,TZA"
South Africa,24,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24",,,,,,,"Thailand,373.80,THA"
South Georgia & South Sandwich Islands,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0",,,,,,,"Timor-Leste,4.51,TLS"
South Korea,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0",,,,,,,"Togo,4.84,TGO"
South Sudan,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0",,,,,,,"Tonga,0.49,TON"
Spain,5,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5",,,,,,,"Trinidad and Tobago,29.63,TTO"
Sri Lanka,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0",,,,,,,"Tunisia,49.12,TUN"
St. Barthí©lemy,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0",,,,,,,"Turkey,813.30,TUR"
St. Helena,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0",,,,,,,"Turkmenistan,43.50,TKM"
St. Kitts & Nevis,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0",,,,,,,"Tuvalu,0.04,TUV"
St. Lucia,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0",,,,,,,"Uganda,26.09,UGA"
St. Martin,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0",,,,,,,"Ukraine,134.90,UKR"
St. Pierre & Miquelon,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0",,,,,,,"United Arab Emirates,416.40,ARE"
St. Vincent & Grenadines,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0",,,,,,,"United Kingdom,2848.00,GBR"
Sudan,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0",,,,,,,"United States,17420.00,USA"
Suriname,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0",,,,,,,"Uruguay,55.60,URY"
Svalbard & Jan Mayen,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0",,,,,,,"Uzbekistan,63.08,UZB"
Swaziland,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,,"Vanuatu,0.82,VUT"
Sweden,24,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24",,,,,,,"Venezuela,209.20,VEN"
Switzerland,9,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,9",,,,,,,"Vietnam,187.80,VNM"
Syria,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0",,,,,,,"Virgin Islands,5.08,VGB"
Taiwan,0,"0,0,0,0,0,0,0,0,0,5,0,0,42,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,16,9,0,0,0,6,10,0,0,19,17,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,4,5,0,0,39,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,17,0,0,0,0,40,0,0,0,24,0,4,7,61,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0",,,,,,,"West Bank,6.64,WBG"
